gene_id	geneSymbol	mean	median	longest_isoform	merged	gene_category
ENSG00000275060.1	PPP1R26P3	3800	3800	3800	3800	unprocessed_pseudogene
ENSG00000278008.1	PPP1R26P4	3527	3527	3527	3527	processed_pseudogene
ENSG00000232771.2	PPP1R26P5	3664	3664	3664	3664	processed_pseudogene
ENSG00000182676.5	PPP1R27	887	799	1443	1449	protein_coding
ENSG00000231989.5	PPP1R2B	2234	2234	2234	2234	protein_coding
ENSG00000102055.7	PPP1R2C	798	798	798	798	protein_coding
ENSG00000234515.1	PPP1R2P1	648	648	678	678	transcribed_processed_pseudogene
ENSG00000213232.2	PPP1R2P10	595	595	595	595	processed_pseudogene
ENSG00000234008.5	PPP1R2P2	613	613	613	613	processed_pseudogene
ENSG00000241353.3	PPP1R2P4	595	595	595	595	processed_pseudogene
ENSG00000229360.1	PPP1R2P5	603	603	603	603	processed_pseudogene
ENSG00000241661.1	PPP1R2P6	588	588	588	588	processed_pseudogene
ENSG00000162148.11	PPP1R32	954	850	1532	2400	protein_coding
ENSG00000160813.7	PPP1R35	820	942	965	1119	protein_coding
ENSG00000165807.8	PPP1R36	1050	1022	1686	3076	protein_coding
ENSG00000104866.11	PPP1R37	1492	555	5943	7701	protein_coding
ENSG00000154415.8	PPP1R3A	2059	1049	4328	4623	protein_coding
ENSG00000173281.5	PPP1R3B	3922	3922	5510	5738	protein_coding
ENSG00000119938.9	PPP1R3C	2541	2541	2541	2541	protein_coding
ENSG00000132825.7	PPP1R3D	3643	3643	3643	3643	protein_coding
ENSG00000235194.9	PPP1R3E	1739	1187	4775	5550	protein_coding
ENSG00000049769.14	PPP1R3F	2124	2164	3477	4378	protein_coding
ENSG00000219607.4	PPP1R3G	4147	4147	4147	4147	protein_coding
ENSG00000178125.14	PPP1R42	578	470	1282	2250	protein_coding
ENSG00000115685.15	PPP1R7	886	824	1954	3781	protein_coding
ENSG00000117751.18	PPP1R8	1778	2340	2651	2815	protein_coding
ENSG00000224986.2	PPP1R8P1	1044	1044	1044	1044	processed_pseudogene
ENSG00000158528.12	PPP1R9A	6170	6873	10547	11194	protein_coding
ENSG00000108819.11	PPP1R9B	2433	2433	4212	4343	protein_coding
ENSG00000113575.10	PPP2CA	1259	579	4582	5594	protein_coding
ENSG00000104695.13	PPP2CB	766	590	1946	4510	protein_coding
ENSG00000105568.18	PPP2R1A	1216	657	5352	7413	protein_coding
ENSG00000137713.16	PPP2R1B	1517	1199	5553	6686	protein_coding
ENSG00000221914.11	PPP2R2A	1231	807	3923	8777	protein_coding
ENSG00000156475.18	PPP2R2B	1704	609	10704	13206	protein_coding
ENSG00000249553.1	PPP2R2B-IT1	447	447	447	447	lncRNA
ENSG00000074211.14	PPP2R2C	2227	1780	4538	9366	protein_coding
ENSG00000175470.20	PPP2R2D	2585	1925	6203	7392	protein_coding
ENSG00000231668.2	PPP2R2DP1	637	637	637	637	processed_pseudogene
ENSG00000073711.11	PPP2R3A	2454	1782	6743	7785	protein_coding
ENSG00000167393.18	PPP2R3B	1488	757	5802	9045	protein_coding
ENSG00000092020.10	PPP2R3C	918	737	1846	3863	protein_coding
ENSG00000066027.12	PPP2R5A	1369	745	3245	3942	protein_coding
ENSG00000068971.14	PPP2R5B	1074	786	2729	3360	protein_coding
ENSG00000078304.19	PPP2R5C	1237	607	4481	14289	protein_coding
ENSG00000112640.16	PPP2R5D	2070	2730	3162	3787	protein_coding
ENSG00000154001.14	PPP2R5E	2795	2164	6655	9184	protein_coding
ENSG00000138814.17	PPP3CA	2377	1958	4743	5213	protein_coding
ENSG00000107758.16	PPP3CB	2326	2768	3519	5089	protein_coding
ENSG00000221817.10	PPP3CB-AS1	1299	768	3625	5768	lncRNA
ENSG00000120910.15	PPP3CC	1300	1139	2194	2899	protein_coding
ENSG00000221823.11	PPP3R1	1519	851	3024	3364	protein_coding
ENSG00000188386.8	PPP3R2	2223	2223	3366	3418	protein_coding
ENSG00000149923.14	PPP4C	1057	1010	1490	2733	protein_coding
ENSG00000154845.16	PPP4R1	939	565	3923	8131	protein_coding
ENSG00000263627.1	PPP4R1-AS1	379	379	379	379	lncRNA
ENSG00000124224.17	PPP4R1L	2149	1474	5559	9263	transcribed_unprocessed_pseudogene
ENSG00000163605.15	PPP4R2	1298	771	4957	5945	protein_coding
ENSG00000100796.17	PPP4R3A	1839	1394	4108	5912	protein_coding
ENSG00000275052.5	PPP4R3B	3178	3645	5506	8217	protein_coding
ENSG00000224960.5	PPP4R3C	3135	3135	3135	3135	protein_coding
ENSG00000119698.12	PPP4R4	1188	634	3857	4973	protein_coding
ENSG00000011485.15	PPP5C	1481	1235	4675	7089	protein_coding
ENSG00000230510.7	PPP5D1	998	558	2777	6463	transcribed_unprocessed_pseudogene
ENSG00000119414.12	PPP6C	3298	4137	4349	4443	protein_coding
ENSG00000105063.19	PPP6R1	1605	876	3984	6606	protein_coding
ENSG00000100239.16	PPP6R2	2656	3293	4094	5349	protein_coding
ENSG00000233442.2	PPP6R2P1	1275	1275	1275	1275	unprocessed_pseudogene
ENSG00000110075.15	PPP6R3	2036	756	5072	8305	protein_coding
ENSG00000148840.11	PPRC1	2351	1453	5328	6097	protein_coding
ENSG00000131238.18	PPT1	1620	1957	2481	3372	protein_coding
ENSG00000221988.13	PPT2	1175	872	2111	2938	protein_coding
ENSG00000258388.7	PPT2-EGFL8	1845	1327	4181	5512	protein_coding
ENSG00000196850.6	PPTC7	3232	3232	4994	5685	protein_coding
ENSG00000113593.12	PPWD1	1160	838	2195	3777	protein_coding
ENSG00000108849.8	PPY	496	497	563	995	protein_coding
ENSG00000265060.2	PPY2P	472	472	657	657	transcribed_unprocessed_pseudogene
ENSG00000102103.17	PQBP1	959	927	1951	2835	protein_coding
ENSG00000122490.19	PQLC1	1378	860	2887	5218	NA
ENSG00000231763.1	PQLC1P1	429	429	429	429	processed_pseudogene
ENSG00000040487.13	PQLC2	1552	1530	2175	2686	NA
ENSG00000174899.12	PQLC2L	943	866	1484	3337	NA
ENSG00000162976.13	PQLC3	829	630	1784	2271	NA
ENSG00000159182.5	PRAC1	382	382	382	382	protein_coding
ENSG00000229637.4	PRAC2	532	532	560	640	protein_coding
ENSG00000135617.4	PRADC1	747	600	1090	1404	protein_coding
ENSG00000236165.1	PRADC1P1	525	525	525	525	processed_pseudogene
ENSG00000243279.4	PRAF2	833	801	1260	1662	protein_coding
ENSG00000275342.5	PRAG1	4742	4742	4845	4845	protein_coding
ENSG00000279296.1	PRAL	3286	3286	3286	3286	TEC
ENSG00000133246.12	PRAM1	1204	1020	2195	3291	protein_coding
ENSG00000185686.18	PRAME	1406	815	2831	3806	protein_coding
ENSG00000116721.9	PRAMEF1	1743	1743	2160	2439	protein_coding
ENSG00000187545.5	PRAMEF10	1525	1525	1525	1525	protein_coding
ENSG00000239810.3	PRAMEF11	1845	1845	1845	1845	protein_coding
ENSG00000116726.5	PRAMEF12	2889	2889	2889	2889	protein_coding
ENSG00000279169.3	PRAMEF13	1747	1747	2163	2442	protein_coding
ENSG00000204481.8	PRAMEF14	1748	1748	2164	2443	protein_coding
ENSG00000204501.7	PRAMEF15	1865	1865	1865	1865	protein_coding
ENSG00000204479.4	PRAMEF17	1578	1578	1578	1578	protein_coding
ENSG00000279804.2	PRAMEF18	2067	2067	2067	2067	protein_coding
ENSG00000204480.8	PRAMEF19	1440	1440	1440	1440	protein_coding
ENSG00000120952.4	PRAMEF2	1642	1642	1642	1642	protein_coding
ENSG00000204478.10	PRAMEF20	1502	1502	1502	1502	protein_coding
ENSG00000229571.7	PRAMEF25	1851	1851	1863	1918	protein_coding
ENSG00000280267.4	PRAMEF26	1863	1863	1863	1863	protein_coding
ENSG00000274764.6	PRAMEF27	1947	1947	1947	1947	protein_coding
ENSG00000274178.2	PRAMEF28P	1450	1450	1450	1450	unprocessed_pseudogene
ENSG00000234064.1	PRAMEF29P	1139	1139	1139	1139	unprocessed_pseudogene
ENSG00000231103.2	PRAMEF30P	1417	1417	1417	1417	unprocessed_pseudogene
ENSG00000250894.1	PRAMEF31P	1371	1371	1371	1371	unprocessed_pseudogene
ENSG00000231219.1	PRAMEF32P	1068	1068	1068	1068	unprocessed_pseudogene
ENSG00000237700.2	PRAMEF33	1518	1518	1518	1518	protein_coding
ENSG00000277862.1	PRAMEF34P	1447	1447	1447	1447	unprocessed_pseudogene
ENSG00000236179.1	PRAMEF35P	891	891	891	891	unprocessed_pseudogene
ENSG00000229978.1	PRAMEF36P	1059	1059	1452	1452	transcribed_unprocessed_pseudogene
ENSG00000243073.4	PRAMEF4	1840	1840	1840	1840	protein_coding
ENSG00000270601.4	PRAMEF5	1720	1720	1720	1720	protein_coding
ENSG00000232423.6	PRAMEF6	1720	1720	1720	1784	protein_coding
ENSG00000204510.5	PRAMEF7	1576	1576	1592	1660	protein_coding
ENSG00000182330.10	PRAMEF8	1714	1706	1844	1937	protein_coding
ENSG00000204505.4	PRAMEF9	1863	1863	1863	1863	protein_coding
ENSG00000197549.9	PRAMENP	2117	1869	3038	3039	transcribed_unprocessed_pseudogene
ENSG00000165828.15	PRAP1	665	665	744	749	protein_coding
ENSG00000251655.6	PRB1	957	972	1173	1311	protein_coding
ENSG00000121335.12	PRB2	645	406	1431	1795	protein_coding
ENSG00000197870.12	PRB3	950	1091	1283	1386	protein_coding
ENSG00000230657.8	PRB4	739	709	923	923	protein_coding
ENSG00000198901.14	PRC1	1057	673	4087	5523	protein_coding
ENSG00000258725.2	PRC1-AS1	1400	1320	2802	4985	lncRNA
ENSG00000143294.15	PRCC	1085	833	2068	4071	protein_coding
ENSG00000214140.11	PRCD	1186	804	3372	5294	protein_coding
ENSG00000137509.11	PRCP	1284	611	7072	13197	protein_coding
ENSG00000057657.17	PRDM1	2854	3094	5148	6750	protein_coding
ENSG00000170325.15	PRDM10	4191	5817	6322	6626	protein_coding
ENSG00000019485.13	PRDM11	3108	1697	10730	13940	protein_coding
ENSG00000130711.5	PRDM12	2068	2068	2478	2481	protein_coding
ENSG00000112238.12	PRDM13	3180	3180	3232	3232	protein_coding
ENSG00000147596.4	PRDM14	1345	1345	2269	2368	protein_coding
ENSG00000141956.14	PRDM15	3498	3496	7072	12998	protein_coding
ENSG00000142611.17	PRDM16	3278	3730	8698	9767	protein_coding
ENSG00000116731.22	PRDM2	2571	681	7957	10923	protein_coding
ENSG00000110851.12	PRDM4	1567	738	4182	4772	protein_coding
ENSG00000138738.11	PRDM5	1654	1146	5207	9517	protein_coding
ENSG00000061455.11	PRDM6	2654	606	9147	9230	protein_coding
ENSG00000126856.15	PRDM7	1345	714	2442	4267	protein_coding
ENSG00000152784.16	PRDM8	1716	730	4095	4589	protein_coding
ENSG00000164256.11	PRDM9	1762	1537	3193	3686	protein_coding
ENSG00000117450.15	PRDX1	1045	1094	1296	1682	protein_coding
ENSG00000214121.4	PRDX1P1	596	596	596	596	processed_pseudogene
ENSG00000167815.12	PRDX2	840	741	1717	2034	protein_coding
ENSG00000215049.3	PRDX2P1	589	589	589	589	processed_pseudogene
ENSG00000213724.4	PRDX2P2	587	587	587	587	processed_pseudogene
ENSG00000249140.1	PRDX2P3	586	586	586	586	processed_pseudogene
ENSG00000213177.3	PRDX2P4	600	600	600	600	processed_pseudogene
ENSG00000165672.7	PRDX3	1426	1553	2277	3379	protein_coding
ENSG00000229598.1	PRDX3P1	763	763	763	763	processed_pseudogene
ENSG00000231468.2	PRDX3P2	611	611	611	611	processed_pseudogene
ENSG00000234701.1	PRDX3P3	522	522	522	522	processed_pseudogene
ENSG00000239926.1	PRDX3P4	747	747	747	747	processed_pseudogene
ENSG00000123131.13	PRDX4	761	815	956	1855	protein_coding
ENSG00000248987.2	PRDX4P1	574	574	574	574	processed_pseudogene
ENSG00000126432.14	PRDX5	639	596	860	860	protein_coding
ENSG00000117592.9	PRDX6	1119	859	1690	2311	protein_coding
ENSG00000138073.14	PREB	1449	1283	3057	3212	protein_coding
ENSG00000169230.10	PRELID1	800	745	1226	1840	protein_coding
ENSG00000217325.2	PRELID1P1	781	781	903	903	transcribed_processed_pseudogene
ENSG00000217408.2	PRELID1P2	396	396	396	396	processed_pseudogene
ENSG00000235816.3	PRELID1P3	643	643	643	643	processed_pseudogene
ENSG00000259592.1	PRELID1P4	512	512	512	512	processed_pseudogene
ENSG00000186314.11	PRELID2	921	582	2140	5375	protein_coding
ENSG00000257336.1	PRELID2P1	301	301	301	301	processed_pseudogene
ENSG00000141391.14	PRELID3A	1138	777	2001	2643	protein_coding
ENSG00000101166.16	PRELID3B	1190	823	2503	2877	protein_coding
ENSG00000226226.1	PRELID3BP1	540	540	540	540	processed_pseudogene
ENSG00000236105.1	PRELID3BP10	584	584	584	584	processed_pseudogene
ENSG00000231108.2	PRELID3BP11	479	479	479	479	processed_pseudogene
ENSG00000271242.1	PRELID3BP2	201	201	201	201	processed_pseudogene
ENSG00000264907.1	PRELID3BP3	545	545	545	545	processed_pseudogene
ENSG00000251163.1	PRELID3BP4	571	571	571	571	processed_pseudogene
ENSG00000251656.1	PRELID3BP5	460	460	460	460	processed_pseudogene
ENSG00000249516.1	PRELID3BP6	571	571	571	571	processed_pseudogene
ENSG00000250711.1	PRELID3BP7	469	469	469	469	processed_pseudogene
ENSG00000270741.1	PRELID3BP8	295	295	295	295	processed_pseudogene
ENSG00000188783.6	PRELP	5769	5769	5769	5769	protein_coding
ENSG00000085377.15	PREP	3994	3772	7250	8917	protein_coding
ENSG00000138078.16	PREPL	3190	3055	6273	8156	protein_coding
ENSG00000124126.14	PREX1	3068	2580	6752	7509	protein_coding
ENSG00000046889.19	PREX2	3688	3015	10824	12132	protein_coding
ENSG00000180644.8	PRF1	1648	1786	2500	2518	protein_coding
ENSG00000186652.10	PRG2	1299	1358	1431	1845	protein_coding
ENSG00000156575.2	PRG3	869	869	869	869	protein_coding
ENSG00000116690.13	PRG4	3797	4840	5049	5049	protein_coding
ENSG00000231887.7	PRH1	546	533	837	3144	protein_coding
ENSG00000134551.13	PRH2	1909	1909	3177	3261	protein_coding
ENSG00000139174.12	PRICKLE1	2475	3311	5878	8223	protein_coding
ENSG00000163637.13	PRICKLE2	4416	4151	9947	14738	protein_coding
ENSG00000241572.1	PRICKLE2-AS1	508	508	623	709	lncRNA
ENSG00000241101.1	PRICKLE2-AS2	496	496	496	496	lncRNA
ENSG00000226017.2	PRICKLE2-AS3	2496	2496	2496	2496	lncRNA
ENSG00000012211.13	PRICKLE3	1309	898	2795	3656	protein_coding
ENSG00000278224.7	PRICKLE4	1170	987	2098	2778	protein_coding
ENSG00000198056.15	PRIM1	996	1008	1875	2855	protein_coding
ENSG00000146143.19	PRIM2	1263	909	2561	5652	protein_coding
ENSG00000175785.13	PRIMA1	2381	2365	3715	3896	protein_coding
ENSG00000164306.11	PRIMPOL	1308	1138	2174	2789	protein_coding
ENSG00000132356.11	PRKAA1	1373	919	5088	6563	protein_coding
ENSG00000162409.11	PRKAA2	9317	9317	9355	9362	protein_coding
ENSG00000111725.11	PRKAB1	1425	1046	4019	6042	protein_coding
ENSG00000131791.8	PRKAB2	2174	601	5343	5460	protein_coding
ENSG00000072062.15	PRKACA	1731	1390	3996	7764	protein_coding
ENSG00000142875.19	PRKACB	2383	1905	4513	6730	protein_coding
ENSG00000165059.8	PRKACG	1610	1610	1610	1610	protein_coding
ENSG00000181929.13	PRKAG1	957	797	1683	4166	protein_coding
ENSG00000106617.15	PRKAG2	1962	2199	5088	16427	protein_coding
ENSG00000239911.2	PRKAG2-AS1	723	723	1064	1163	lncRNA
ENSG00000115592.11	PRKAG3	1666	1920	2326	3334	protein_coding
ENSG00000108946.15	PRKAR1A	1532	848	4327	6821	protein_coding
ENSG00000233401.1	PRKAR1AP1	1162	1162	1162	1162	processed_pseudogene
ENSG00000188191.15	PRKAR1B	1373	947	2553	4491	protein_coding
ENSG00000114302.16	PRKAR2A	1991	627	6492	6665	protein_coding
ENSG00000224424.8	PRKAR2A-AS1	2367	3447	3944	4410	lncRNA
ENSG00000005249.13	PRKAR2B	1646	642	3689	4262	protein_coding
ENSG00000154229.12	PRKCA	2851	1733	8964	11175	protein_coding
ENSG00000264630.5	PRKCA-AS1	1065	616	2113	2647	lncRNA
ENSG00000166501.14	PRKCB	1390	562	8010	11049	protein_coding
ENSG00000163932.15	PRKCD	1685	2083	2833	3619	protein_coding
ENSG00000171132.14	PRKCE	1010	621	5749	9978	protein_coding
ENSG00000126583.11	PRKCG	1239	624	3149	3397	protein_coding
ENSG00000027075.15	PRKCH	821	552	3579	8830	protein_coding
ENSG00000163558.13	PRKCI	1536	536	4887	5778	protein_coding
ENSG00000065675.15	PRKCQ	3163	3160	3255	3295	protein_coding
ENSG00000237943.7	PRKCQ-AS1	889	811	2050	5834	lncRNA
ENSG00000130175.10	PRKCSH	980	598	2189	5170	protein_coding
ENSG00000067606.17	PRKCZ	947	702	2385	7695	protein_coding
ENSG00000182873.5	PRKCZ-AS1	937	937	1253	1734	lncRNA
ENSG00000184304.16	PRKD1	1960	1802	3833	5221	protein_coding
ENSG00000105287.13	PRKD2	1568	1043	3588	5664	protein_coding
ENSG00000115825.11	PRKD3	2273	727	6156	10269	protein_coding
ENSG00000253729.8	PRKDC	2933	659	13459	15409	protein_coding
ENSG00000185532.20	PRKG1	3133	1622	6957	12931	protein_coding
ENSG00000236671.9	PRKG1-AS1	1700	1464	2977	6307	lncRNA
ENSG00000138669.9	PRKG2	2662	2623	4822	5116	protein_coding
ENSG00000185345.23	PRKN	1488	1132	4178	12024	protein_coding
ENSG00000180228.14	PRKRA	1815	1715	3890	12061	protein_coding
ENSG00000128563.13	PRKRIP1	1878	1843	3430	3696	protein_coding
ENSG00000183943.6	PRKX	1943	604	6102	6523	protein_coding
ENSG00000236188.1	PRKX-AS1	516	516	516	516	lncRNA
ENSG00000259205.2	PRKXP1	1122	1122	1122	1122	processed_pseudogene
ENSG00000099725.14	PRKY	2251	749	7218	7674	protein_coding
ENSG00000172179.12	PRL	988	894	1364	1431	protein_coding
ENSG00000071677.1	PRLH	264	264	264	264	protein_coding
ENSG00000119973.6	PRLHR	3331	3331	5387	5506	protein_coding
ENSG00000113494.17	PRLR	2217	1389	11581	13006	protein_coding
ENSG00000175646.4	PRM1	399	399	399	399	protein_coding
ENSG00000122304.11	PRM2	701	701	723	724	protein_coding
ENSG00000178257.4	PRM3	431	431	431	431	protein_coding
ENSG00000126457.22	PRMT1	827	766	1686	4796	protein_coding
ENSG00000270706.1	PRMT1P1	1009	1009	1009	1009	processed_pseudogene
ENSG00000160310.18	PRMT2	1634	1406	4031	7603	protein_coding
ENSG00000185238.13	PRMT3	2031	2133	4159	5483	protein_coding
ENSG00000100462.16	PRMT5	897	600	2418	3276	protein_coding
ENSG00000237054.9	PRMT5-AS1	1012	807	2613	3194	lncRNA
ENSG00000249004.1	PRMT5P1	598	598	598	598	processed_pseudogene
ENSG00000198890.9	PRMT6	2081	2621	2715	4340	protein_coding
ENSG00000132600.17	PRMT7	1341	713	4238	9554	protein_coding
ENSG00000111218.12	PRMT8	3024	2497	5899	6677	protein_coding
ENSG00000164169.13	PRMT9	2137	2343	3461	3952	protein_coding
ENSG00000282961.1	PRNCR1	12727	12727	12727	12727	lncRNA
ENSG00000171864.5	PRND	3981	3981	3981	3981	protein_coding
ENSG00000171867.17	PRNP	1658	1645	2539	2737	protein_coding
ENSG00000180259.10	PRNT	2044	1986	2333	2336	lncRNA
ENSG00000228672.4	PROB1	4513	4513	4513	4513	protein_coding
ENSG00000115718.18	PROC	804	589	1769	2491	protein_coding
ENSG00000167525.14	PROCA1	1161	848	3168	5061	protein_coding
ENSG00000101000.6	PROCR	811	642	1349	1697	protein_coding
ENSG00000100033.16	PRODH	2007	2034	4739	8776	protein_coding
ENSG00000250799.11	PRODH2	1075	728	1956	2731	protein_coding
ENSG00000143125.6	PROK1	1393	1393	1393	1393	protein_coding
ENSG00000163421.9	PROK2	1552	1552	1555	1613	protein_coding
ENSG00000169618.7	PROKR1	4287	4287	4287	4287	protein_coding
ENSG00000101292.8	PROKR2	4173	4057	4446	4521	protein_coding
ENSG00000007062.12	PROM1	1894	1177	4349	7457	protein_coding
ENSG00000155066.16	PROM2	2076	733	4731	6067	protein_coding
ENSG00000175325.2	PROP1	1464	1464	1464	1464	protein_coding
ENSG00000162997.15	PRORSD1P	1107	626	2154	2204	transcribed_unitary_pseudogene
ENSG00000183146.4	PRORY	878	878	878	878	lncRNA
ENSG00000184500.16	PROS1	2226	2725	3436	5270	protein_coding
ENSG00000189002.10	PROS2P	1951	1951	1951	1951	unprocessed_pseudogene
ENSG00000120685.20	PROSER1	1537	574	5182	7329	protein_coding
ENSG00000148426.13	PROSER2	1491	1232	3375	3663	protein_coding
ENSG00000225778.5	PROSER2-AS1	1810	1810	3146	3274	lncRNA
ENSG00000167595.15	PROSER3	1118	732	3606	6327	protein_coding
ENSG00000117707.16	PROX1	4319	3075	8498	8936	protein_coding
ENSG00000230461.9	PROX1-AS1	921	710	5266	10293	lncRNA
ENSG00000119608.14	PROX2	2785	3878	3928	4826	protein_coding
ENSG00000126231.15	PROZ	1156	1497	1563	1675	protein_coding
ENSG00000165630.14	PRPF18	1173	1062	1670	1844	protein_coding
ENSG00000110107.9	PRPF19	897	796	2337	2919	protein_coding
ENSG00000264685.1	PRPF19P1	898	898	898	898	processed_pseudogene
ENSG00000117360.13	PRPF3	1372	1082	2595	5408	protein_coding
ENSG00000105618.14	PRPF31	1282	928	2269	2673	protein_coding
ENSG00000134748.13	PRPF38A	2406	1059	5233	5617	protein_coding
ENSG00000225053.1	PRPF38AP1	933	933	933	933	processed_pseudogene
ENSG00000236582.1	PRPF38AP2	851	851	851	851	processed_pseudogene
ENSG00000134186.12	PRPF38B	2709	2043	4831	6955	protein_coding
ENSG00000185246.18	PRPF39	2054	2549	3532	4924	protein_coding
ENSG00000136875.13	PRPF4	2494	2897	4020	4418	protein_coding
ENSG00000196504.19	PRPF40A	1328	557	8048	9530	protein_coding
ENSG00000110844.14	PRPF40B	1353	857	3602	9444	protein_coding
ENSG00000112739.17	PRPF4B	2672	1727	7517	8429	protein_coding
ENSG00000101161.8	PRPF6	3047	3047	3047	3047	protein_coding
ENSG00000174231.17	PRPF8	1722	698	7445	11340	protein_coding
ENSG00000135406.14	PRPH	907	840	1800	3182	protein_coding
ENSG00000112619.8	PRPH2	3001	3001	3001	3001	protein_coding
ENSG00000147224.13	PRPS1	747	549	2070	3390	protein_coding
ENSG00000229937.9	PRPS1L1	1077	1077	1077	1077	protein_coding
ENSG00000226847.1	PRPS1P1	876	876	876	876	processed_pseudogene
ENSG00000232630.1	PRPS1P2	937	937	937	937	processed_pseudogene
ENSG00000101911.13	PRPS2	1211	891	2469	2758	protein_coding
ENSG00000161542.17	PRPSAP1	1120	912	3435	6747	protein_coding
ENSG00000141127.15	PRPSAP2	976	927	1958	4734	protein_coding
ENSG00000068489.13	PRR11	1594	860	6226	6743	protein_coding
ENSG00000126464.14	PRR12	4053	4479	7416	7554	protein_coding
ENSG00000205352.11	PRR13	795	786	1375	2824	protein_coding
ENSG00000232824.1	PRR13P1	408	408	408	408	processed_pseudogene
ENSG00000254884.1	PRR13P2	406	406	406	406	processed_pseudogene
ENSG00000271412.1	PRR13P3	376	376	376	376	processed_pseudogene
ENSG00000264971.1	PRR13P4	421	421	421	421	processed_pseudogene
ENSG00000187534.6	PRR13P5	442	442	442	442	processed_pseudogene
ENSG00000271202.1	PRR13P7	430	430	430	430	processed_pseudogene
ENSG00000156858.12	PRR14	1149	856	2316	3764	protein_coding
ENSG00000183530.14	PRR14L	2964	1849	10827	11809	protein_coding
ENSG00000176532.4	PRR15	1077	1077	1652	1956	protein_coding
ENSG00000167183.3	PRR15L	1524	1524	1524	1524	protein_coding
ENSG00000184838.15	PRR16	1308	1298	1826	2252	protein_coding
ENSG00000176381.6	PRR18	1836	1836	3093	3149	protein_coding
ENSG00000188368.10	PRR19	1599	1585	1956	2575	protein_coding
ENSG00000204919.1	PRR20A	1847	1847	1847	1847	protein_coding
ENSG00000204918.3	PRR20B	1847	1847	1847	1847	protein_coding
